master_id|title|year|thumb_image|cover_image|release_id|status
470319|Charlie Parker - The Verve Years (1950-51)|1978|https://i.discogs.com/JPidTpzRdTP2ZXDQ4kOqeC4SrGLQenxdlbFmGWFkfkk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODc3/MjMtMTMyOTIzNTQz/NC5qcGVn.jpeg|https://i.discogs.com/GE-ku_kuWRUVTrRp9Uv2M02tv6WrCVchWp0wf3zqnuo/rs:fit/g:sm/q:90/h:474/w:479/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODc3/MjMtMTMyOTIzNTQz/NC5qcGVn.jpeg|1587723|compilation
456454|Dizzy Gillespie - Dizzy Gillespie|NaN|https://i.discogs.com/bNxaUbYWfaOghR7-L0SNVutcWRfO2EYWrV8VU5fI0Jw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTgw/OTItMTE4OTIxMDIx/My5qcGVn.jpeg|https://i.discogs.com/64CQskwV9ZOGiQiDRn-pxeYfkikB_F2cHNu3FgD5sec/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTgw/OTItMTE4OTIxMDIx/My5qcGVn.jpeg|1058092|compilation
478942|Phil Woods Quartet* - Woodlore|1956|https://i.discogs.com/TAVv_EnKlUho0BJZYXrMpUld-Q-56pjC1ffPoMQmjZI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjUx/NTgtMTU2NjIzMTI5/OS0zNTcxLmpwZWc.jpeg|https://i.discogs.com/aJNIpCpUbq0WSXJOXwoDMF1ddxHpDwcpBR0u_-A856A/rs:fit/g:sm/q:90/h:602/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMxNjUx/NTgtMTU2NjIzMTI5/OS0zNTcxLmpwZWc.jpeg|3165158|ok
563813|Jazz At The Philharmonic - Bird And Pres: The '46 Concerts|1977|https://i.discogs.com/XilZksSsO4qCjWfGkax0nKnlUe2YnrXfZUq2oVCl7ZI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4MDI3/MjEtMTMwMTcwMzM3/OS5qcGVn.jpeg|https://i.discogs.com/Zd45oQJFm9LSJ2VrPypbiDPmD8F3ZG1ol9k2Ig0jJyM/rs:fit/g:sm/q:90/h:492/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4MDI3/MjEtMTMwMTcwMzM3/OS5qcGVn.jpeg|2802721|compilation
358601|Art Pepper - Thursday Night At The Village Vanguard|1979|https://i.discogs.com/fseNJHQa-M6aQVavU3cZaEx47jKAHxjq7ZMRyMDjfAc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2Nzg0/NjAtMTI5NjIyNTM1/Ni5qcGVn.jpeg|https://i.discogs.com/9QvBtU4puhQ2t9nSVavAAuFpopmfF4zLl1_FfREGko4/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2Nzg0/NjAtMTI5NjIyNTM1/Ni5qcGVn.jpeg|2678460|ok
360943|Wynton Kelly - New Faces–New Sounds|1953|https://i.discogs.com/sLpZVHx1yudI7xJjzBejE59QdWGPn6T-2g8hyKA8cmM/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5OTg2/MjgtMTUyMTk0Njgx/My03OTQ3LmpwZWc.jpeg|https://i.discogs.com/9YvO3E5JM6xvvYSNmMI3KdorI1gNAX0kcUF0tIagJbI/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5OTg2/MjgtMTUyMTk0Njgx/My03OTQ3LmpwZWc.jpeg|3998628|ok
467193|Gene Ammons All Stars* - Jammin' With Gene|1956|https://i.discogs.com/i4bz-Z2VtQYUTz_o2EQX9dYfDEtcxnrZ-xS--FI3y7I/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMTAy/ODk1LTE1NDgwOTg5/MjEtNTQwNC5qcGVn.jpeg|https://i.discogs.com/X9qtLZXjA77oFgEa5iStrvg9LRo6kbAZBKrDLZU0Oag/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMTAy/ODk1LTE1NDgwOTg5/MjEtNTQwNC5qcGVn.jpeg|13102895|ok
338632|Bud Powell - Blues For Bouffémont |1966|https://i.discogs.com/_UFmcmnXSmatMmaAn4ugGORW86J92Pm1qX6RYR2pt5Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2OTAx/NzYtMTM3MjM0MDM3/My04NTc1LmpwZWc.jpeg|https://i.discogs.com/SHe2Em-nPMkM9UCuSEW58aBuldh-UzQUc-FGTX7b_Ks/rs:fit/g:sm/q:90/h:300/w:299/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ2OTAx/NzYtMTM3MjM0MDM3/My04NTc1LmpwZWc.jpeg|4690176|ok
159690|Betty Carter - The Audience With Betty Carter|1980|https://i.discogs.com/YAxGy5Wx6Ka9gpIeu5Yn_IvC3_sLB24zGYa5h__vyPI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NTc0/NzYtMTI3ODUyMzEx/NS5qcGVn.jpeg|https://i.discogs.com/SeYLJgpdORwCiBe1LS_GxByLwSAWUxu6ybv08WCXrF0/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3NTc0/NzYtMTI3ODUyMzEx/NS5qcGVn.jpeg|1757476|ok
956194|J. J. Johnson* And Kai Winding - Jay And Kai|1957|https://i.discogs.com/yCso5OOswgmfKdrw_AfeaV-T-CCC7X3Uyuh8MPr8Ah0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5NzYw/MjUtMTQ5MDQ5Njc5/OC00OTk0LmpwZWc.jpeg|https://i.discogs.com/_d2p5JSmeI5ZZZ5kxCyQSwbD6wFBeZ2QCt9Kym6uhqY/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI5NzYw/MjUtMTQ5MDQ5Njc5/OC00OTk0LmpwZWc.jpeg|2976025|ok
398685|Charlie Parker - The Charlie Parker Story #1|1957|https://i.discogs.com/KyEVe9VR-PA71dRmZ7LzwaiN8qHkT8j-r512R126i5c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTg5/MDctMTUxNDI0ODY4/My04NjI0LmpwZWc.jpeg|https://i.discogs.com/Egg6GD4AZX66nvdHbSUph70rCJennJw6h7cIXMgl-XA/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzOTg5/MDctMTUxNDI0ODY4/My04NjI0LmpwZWc.jpeg|2398907|compilation
815978|Dizzy Gillespie - Dizzy Gillespie 1944–1946|1981|https://i.discogs.com/UoPjx4gFg14KTFKgOzBgoB8n9WG5yDj74l50yJQgCsY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNDk1/OTItMTY0NzUwNjc1/OC05ODY2LmpwZWc.jpeg|https://i.discogs.com/GCx50IPrsd9frcOLggNL95FVuf1KCPppuWzlW_A0-n4/rs:fit/g:sm/q:90/h:587/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNDk1/OTItMTY0NzUwNjc1/OC05ODY2LmpwZWc.jpeg|2349592|compilation
273390|Lee Konitz Meets Jimmy Giuffre - Lee Konitz Meets Jimmy Giuffre|1959|https://i.discogs.com/4s4rtx6byRnPL3ViCT-bCmE-D8ANYxaqm7Naau2X9c8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjc5/MjEtMTUxNTM2MDE2/NC01MDY5LmpwZWc.jpeg|https://i.discogs.com/w50EMqtl6dJlVonOp5i9NIcrtnq_H5raKShKHXaJFmc/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNjc5/MjEtMTUxNTM2MDE2/NC01MDY5LmpwZWc.jpeg|3267921|ok
480039|Dizzy Gillespie - In The Beginning|1973|https://i.discogs.com/_TaO9AC8LEoCsBf6L7ADfJsUR1Xw-iETuW4RVmjE7LY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM4NTY0/NTMtMTQxNDk1NDQ0/OS04Njk4LmpwZWc.jpeg|https://i.discogs.com/2bIsONu_D96H-QrTa0AHAqeUpXxnDAjzJuA5zI6wnKQ/rs:fit/g:sm/q:90/h:600/w:596/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM4NTY0/NTMtMTQxNDk1NDQ0/OS04Njk4LmpwZWc.jpeg|3856453|compilation
602727|Mongo Santamaria With Dizzy Gillespie And Toots Thielemans - "Summertime" - Digital At Montreux 1980|1981|https://i.discogs.com/6zPiJceFEPR6nPFtcRK7PG1jMdvh6OV6VohPhF5Bg8E/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzODcy/MzMtMTI4MTA2MDU4/MC5qcGVn.jpeg|https://i.discogs.com/kCrphy4dDIVst1LcSl0x3zl_d88loxc9wf7Ft__VWi4/rs:fit/g:sm/q:90/h:610/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzODcy/MzMtMTI4MTA2MDU4/MC5qcGVn.jpeg|2387233|ok
484380|Tommy Flanagan 3* - Montreux '77|1977|https://i.discogs.com/gNGUuzoWB7N3rwI2oHCiGAlR1hcS7fOTUkfZKME4i0c/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM1NDAz/OTctMTM1ODg0MjYy/MS01OTUzLmpwZWc.jpeg|https://i.discogs.com/CALAXcpq5Eiv8ID-NWNTTppGPZnscDtu0J-fDJcvinc/rs:fit/g:sm/q:90/h:482/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM1NDAz/OTctMTM1ODg0MjYy/MS01OTUzLmpwZWc.jpeg|3540397|ok
700916|Red Rodney - 1957|1957|https://i.discogs.com/v_i7VPfpUcAs1AoDD260eoYwb0953CeUjWocfYg7UoE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU3NjUx/NzUtMTUyMjc1NTU4/My00NTk1LmpwZWc.jpeg|https://i.discogs.com/EKoFHhGZDVx1BWGBsaENlT46xQ4X4rpFV2JkDXryR_A/rs:fit/g:sm/q:90/h:590/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU3NjUx/NzUtMTUyMjc1NTU4/My00NTk1LmpwZWc.jpeg|5765175|ok
544618|J.J. Johnson's Jazz Quintets* - J.J. Johnson's Jazz Quintets|1961|https://i.discogs.com/2bBLF8dCwQBJxMdNF-ZA2qbxOU3zbKOjQbEcl0c8wzc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMTMz/NTU5LTE1NDg2Mjky/NDctMjQwMy5qcGVn.jpeg|https://i.discogs.com/bovsNWi3jxQbkCFcTJ8psFi5AamZTjKNlSGk-I87vsc/rs:fit/g:sm/q:90/h:599/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMTMz/NTU5LTE1NDg2Mjky/NDctMjQwMy5qcGVn.jpeg|13133559|ok
313571|Duke Jordan and Sadik Hakim - East And West Of Jazz|1962|https://i.discogs.com/goIhDfY6SAd98nwva94keWtAox4qAcWhApkWovXo6c8/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMjE5/MTktMTU1NDQwMDE5/My05ODA1LmpwZWc.jpeg|https://i.discogs.com/6SSkb_LCIKkhGvVRKpJLOr1Hb3Mzqip-audMhGcY68E/rs:fit/g:sm/q:90/h:431/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMjE5/MTktMTU1NDQwMDE5/My05ODA1LmpwZWc.jpeg|2221919|ok
736755|J.J. Johnson - Concepts In Blue|1981|https://i.discogs.com/e421OJ6KJcODzDMR6QF9ecjqCyrVMCuowtgVuoX68j0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMzMx/NjUtMTM1MzAwNTM0/Ny0zNjQzLmpwZWc.jpeg|https://i.discogs.com/KcGYm1ARXizc4ccCoABF-l72CnaA486fK9sO1Ga1rrY/rs:fit/g:sm/q:90/h:600/w:596/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMzMx/NjUtMTM1MzAwNTM0/Ny0zNjQzLmpwZWc.jpeg|4033165|ok
543225|Max Roach Quintet - The Many Sides Of Max|1964|https://i.discogs.com/z6NmC7t_Jee1IBPTw5MPc0GGm8eJAh4opQX6-b2_ERk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwMjA2/MjctMTU5NjMyMTg1/MS03MTE3LmpwZWc.jpeg|https://i.discogs.com/7MUPUGT-DJ4Zas812Y7pIyYIIXyg0r5uGQiOZVKwYzI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwMjA2/MjctMTU5NjMyMTg1/MS03MTE3LmpwZWc.jpeg|6020627|ok
611608|Charlie Parker - All Stars, Quintet & Sextet Volume 2|1978|https://i.discogs.com/u0TrjMyIXbuyacOTdOXZx7VmYfcgoyzkAnOTFZF_4dQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwNjY2/NzgtMTUyNTQyODA3/Ny00Mzg1LmpwZWc.jpeg|https://i.discogs.com/y6yaLc3aDeiBZ6j41mzO9c86TKEsGszX69rA0JTetek/rs:fit/g:sm/q:90/h:608/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwNjY2/NzgtMTUyNTQyODA3/Ny00Mzg1LmpwZWc.jpeg|6066678|compilation
393939|Larry Young - Groove Street|1962|https://i.discogs.com/CzxBpMa3BjV1PAqClhZI_lgT5dt1gKRbFtZ2PYPjKGI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMzU1/MzUtMTMyNDc0MzU3/NS5qcGVn.jpeg|https://i.discogs.com/6f2YkhIWMuu1kyJ5FnJaNMLGFgTXP1BA_qUYd-gE-F8/rs:fit/g:sm/q:90/h:560/w:563/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyMzU1/MzUtMTMyNDc0MzU3/NS5qcGVn.jpeg|3235535|ok
606332|Charlie Parker - The Essential Charlie Parker|1992|https://i.discogs.com/dHhzU_5BOEGi4UzzDTDXGPsKUsRDZqlv45ALOsfrVBs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1Nzk4/NTAtMTU4ODA0Nzcy/My04NTg1LmpwZWc.jpeg|https://i.discogs.com/iXO4dmx9IlyYnlxrg1crknbKeLsjiRlrQFt3gISVFLo/rs:fit/g:sm/q:90/h:593/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1Nzk4/NTAtMTU4ODA0Nzcy/My04NTg1LmpwZWc.jpeg|2579850|compilation
377768|The Phineas Newborn Trio* - Look Out - Phineas Is Back!|1978|https://i.discogs.com/UbgzgxRzwkkuHtWMYOmypV0dy9myk9w7RVChIGdGQSw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2NDQz/NDYtMTM0MDU0ODAw/Ni0yODA0LmpwZWc.jpeg|https://i.discogs.com/JQSkr_xJDO1_QYjuf5UpfEy-D78A8c76T7VBYLElntU/rs:fit/g:sm/q:90/h:547/w:550/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM2NDQz/NDYtMTM0MDU0ODAw/Ni0yODA0LmpwZWc.jpeg|3644346|ok
526737|J.J. Johnson - The Trombone Master|1989|https://i.discogs.com/vhe6KI-xy0WNhs2DtsyN2pzv2cQrNc1dU-l5resF19Q/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3Njkz/MTktMTM0MzY2NTUw/NS02MzM5LmpwZWc.jpeg|https://i.discogs.com/CSXj9-LQcfLr-YlugC7HcSCzsExU9O2rC0pYSjLcrBc/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM3Njkz/MTktMTM0MzY2NTUw/NS02MzM5LmpwZWc.jpeg|3769319|compilation
387427|Freddie Hubbard - Reevaluation: The Impulse Years|NaN|https://i.discogs.com/cOHb-d2HEYjXxVy4ZwFN6BzW3NRzcn_u5BYltB8bLrQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNDU3/NDktMTMyMjE2NzE4/NS5qcGVn.jpeg|https://i.discogs.com/EdeCyRYJ1l20uUGbl4yGUZNrDDj4zX_rXY39rIKutQU/rs:fit/g:sm/q:90/h:600/w:596/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMyNDU3/NDktMTMyMjE2NzE4/NS5qcGVn.jpeg|3245749|compilation
239686|Milt Jackson - Bebop|1988|https://i.discogs.com/VqGHm-JPJiCI-vUtlHRygzUKTf7yGokU05CQY3o2N-0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMDYz/NDItMTUzNDQ4MzI5/OC04Nzc4LmpwZWc.jpeg|https://i.discogs.com/PUA8htS3WNjZeP_0Ht1_u62ao0LfWfEtKvlTs09FlbU/rs:fit/g:sm/q:90/h:582/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyMDYz/NDItMTUzNDQ4MzI5/OC04Nzc4LmpwZWc.jpeg|2206342|ok
